street_name,num_of_rooms,size,location,final_price,sold_year,initial_price,floor_num,year_built
Cedergrensvägen,2.0,35, Telefonplan,2600000,2019,2095084,2,1946
Störtloppsvägen,1.0,39, Hägersten,2060000,2019,1794425,2,1946
Doktor,1.0,27, Hägersten,1960000,2019,1594792,2,1946
Jämtlandsgatan,2.0,66, Vällingby,2720000,2019,2195000,4,2018
Kotkagatan,3.0,73, Kista,1920000,2019,1995841,4,2018
Jämtlandsgatan,3.0,65, Vällingby,3015000,2019,2495860,4,2018
Stamgatan,4.0,86, Enskede-Årsta-Vantör,2550000,2019,2894438,4,2018
Klas,2.0,68, Bromma,3050000,2019,2795600,4,2018
Garvar,2.5,65, Kungsholmen,5650000,2019,5800821,4,2018
Sandelsgatan,3.0,64, Nedre Gärdet,5010000,2019,4897360,4,2018
Baltzar,2.0,46, Kungsholmen,4400000,2019,3795000,4,1930
Sibeliusgången,3.0,81, Kista,1995000,2019,1995000,4,1930
Skönviksvägen,1.0,32, Stureby,2150000,2019,1695583,4,1930
Karlsbodavägen,3.0,82, Bromma,4975000,2019,4494128,4,1930
Rosbacken,7.0,179, Hässelby Södra Villastad,5150000,2019,5249745,4,1930
Åsögatan,3.0,80, Södermalm,5150000,2013,4799627,4,1930
Åsögatan,1.0,40, Kocksgatan/Åsögatan,2500000,2013,2590673,4,1930
Lundagatan,2.5,68, Högalid,4600000,2013,4151624,4,1930
Hallandsgatan,2.0,61, Maria/Gamla Stan/Högalid,3680000,2013,3676323,4,1930
Rosenlundsgatan,2.0,61, Mariatorget,4050000,2013,3648648,4,1930
Lundagatan,2.5,48, Högalid,2850000,2013,2676056,4,1930
Renstiernas,3.0,77, Tullgården,6525000,2013,5975000,4,1884
Åsögatan,2.5,78, Katarina/Sofia,6275000,2014,5976190,4,1884
Helgalunden,3.0,98, Södermalm,6000000,2014,5876591,4,1884
Åsögatan,4.0,115, Katarina/Sofia,6900000,2014,6497175,4,1884
Klippgatan,2.0,47, Katarina/Sofia,3100000,2014,2875695,4,1884
Renstiernas,4.0,86, Katarina/Sofia,5800000,2014,5497630,4,1884
Bohusgatan,3.0,87, Tullgården,4760000,2014,4175438,4,1884
Åsögatan,4.0,121, Katarina/Sofia,7850000,2014,6977777,4,1884
Folkskolegatan,2.0,40, Hornstull,3600000,2014,2875399,4,1884
Ploggatan,3.0,71, Katarina/Sofia,4900000,2014,4294478,4,1884
Skånegatan,2.5,70, Katarina/Sofia,4275000,2014,4375639,4,1884
Götgatan,3.0,65, Tullgården,4700000,2015,3995000,5,1927
Åsögatan,2.0,46, Katarina/Sofia,3330000,2015,3089053,5,1927
Wollmar,1.0,30, Mariatorget,2725000,2015,2325085,5,1927
Bondegatan,3.0,80, Södermalm,5985000,2015,4975062,5,1927
Lilla,1.0,37, Södermalm,2775000,2015,2475468,5,1927
Timmermansgatan,4.0,89, Södermalm,7700000,2015,6974637,5,1927
Folkungagatan,3.0,75, Södermalm,5770000,2015,4995670,5,1927
Bondegatan,2.0,47, Södermalm,3930000,2015,3299748,5,1927
Malmgårdsvägen,2.0,58, Södermalm,3975000,2015,3975000,5,1927
Brännkyrkagatan,3.0,84, Södermalm,7100000,2015,5675459,5,1927
Renstiernas,2.5,70, Södermalm,5550000,2016,3875698,5,1927
Klippgatan,1.0,26, Södermalm,2670000,2016,2174267,5,1927
Rosenlundsgatan,2.0,50, Södermalm,4720000,2016,4173297,5,1927
Fatburs,3.0,81, Södermalm,5750000,2016,4974048,5,1927
Katarina,1.0,26, Södermalm,2800000,2016,1949860,5,1927
Bondegatan,3.0,80, Södermalm,4775000,2016,4775000,5,1927
Bondegatan,1.0,27, Södermalm,2530000,2016,1925418,5,1927
Tjärhovsgatan,4.0,112, Södermalm,9400000,2016,8952380,5,1927
Hallandsgatan,3.0,76, Södermalm,6800000,2016,5375494,5,1927
Hallandsgatan,3.0,76, Södermalm,6800000,2016,5375494,5,1927
Alsnögatan,3.0,93, Södermalm,7750000,2016,6750871,5,1927
Tullgårdsgatan,3.0,79, Södermalm,4875000,2016,4875000,5,1927
Maria,3.0,76, Södermalm,5460000,2016,5098039,5,1927
Renstiernas,3.0,70, Södermalm,6575000,2017,5424917,5,1927
Stigbergsgatan,2.0,46, Södermalm,4100000,2017,3375000,5,1928
Marmorgatan,1.0,28, Södermalm,2800000,2017,2175602,5,1928
Maria,2.0,46, Södermalm,4400000,2017,3580146,5,1928
Alsnögatan,3.0,78, Södermalm,5370000,2017,4850948,5,1928
Tullgårdsgatan,2.0,52, Södermalm,4020000,2017,3674588,5,1928
Södermannagatan,3.0,70, Södermalm,4865000,2017,4275043,5,1928
Marmorgatan,1.0,40, Södermalm,2910000,2017,2375000,9,1950
Renstiernas,2.0,52, Södermalm,4870000,2017,3975510,9,1950
Renstiernas,2.0,56, Södermalm,4500000,2017,4273504,9,1950
Renstiernas,3.5,71, Södermalm,6830000,2017,5847602,9,1950
Hallandsgatan,1.0,25, Södermalm,2600000,2017,2000000,9,1950
Hornsgatan,1.0,25, Södermalm,2650000,2017,2075176,9,1950
Wollmar,1.0,37, Södermalm,3550000,2017,2799684,9,1950
Mariatorget,3.0,100, Södermalm,8100000,2017,8750000,2,1896
Fjällgatan,2.0,84, Södermalm,7000000,2018,7201646,2,1896
Kristinehovsgatan,1.5,30, Södermalm,2900000,2019,2390766,2,1896
Swedenborgsgatan,2.0,91, Södermalm,7200000,2019,6949806,2,1896
Tjärhovsgatan,4.0,93, Södermalm,7600000,2019,7577268,2,1896
Sköntorpsvägen,4.0,88, Årsta,5000000,2019,4351610,2,1896
Ringvägen,2.5,78, Södermalm,7700000,2019,7601184,2,1896
Ringvägen,2.5,78, Område,7700000,2019,7601184,2,1896
Folkparksvägen,3.0,75, Älvsjö,3610000,2017,2794117,2,1896
Fregattvägen,2.0,41, Gröndal,2715000,2017,1994856,2,1896
Hägerstensvägen,1.5,34, Aspudden,2590000,2017,2149377,2,1896
Fregattvägen,2.0,46, Gröndal,2710000,2017,2195000,1,1943
Skidskyttevägen,3.5,81, Västertorp,4600000,2017,3495440,1,1943
Ljusstöparbacken,4.0,82, Gröndal,4400000,2017,4395604,1,1943
Gröndalsvägen,2.0,43, Gröndal,2650000,2018,1995481,1,1943
Mejselvägen,1.5,32, Telefonplan,2320000,2018,1895424,1,1943
Pingstvägen,2.0,51, Telefonplan,3120000,2018,2795698,1,1943
Bryggvägen,3.0,63, Gröndal,3465000,2018,3193548,1,1943
Banérgatan,2.0,50, Östermalm,4700000,2018,3996598,1,1943
Valhallavägen,2.5,77, Östermalm,5100000,2018,4995102,1,1943
Furusundsgatan,1.0,26, Gärdet,2600000,2018,1995395,1,1943
Valhallavägen,1.0,37, Östermalm,3320000,2018,2993688,1,1943
Kommendörsgatan,1.0,18, Östermalm,3150000,2018,2494061,1,1943
Kommendörsgatan,1.0,24, Östermalm,3100000,2018,2495974,1,1943
Kommendörsgatan,1.0,19, Östermalm,2540000,2018,2294489,1,1943
Kommendörsgatan,1.0,20, Östermalm,3050000,2018,3050000,1,1943
Geijersvägen,1.0,37, Thorildsplan,2800000,2018,2694898,1,1943
Kommendörsgatan,1.0,19, Östermalm,3150000,2018,2694610,1,1943
Trettondagsvägen,3.0,71, Telefonplan,4550000,2019,3696181,1,1943
Horisontvägen,2.0,65, Skarpnäck,2200000,2019,1994560,1,1943
Nybohovsbacken,4.0,79, Liljeholmen,3990000,2019,3896484,1,1943
Bergslagsvägen,2.0,64, Bromma,3195000,2019,3195000,1,1943
Besmansvägen,2.0,41, Bromma,2610000,2019,2149917,1,1943
Atterbomsvägen,3.0,75, Kungsholmen,5210000,2019,4995206,1,1943
Atterbomsvägen,1.0,32, Kungsholmen,2890000,2019,2594254,1,1943
Borgarfjordsgatan,2.0,64, Kista,2550000,2019,2500000,1,1943
Knäredsgränd,3.0,83, Östberga,2650000,2019,2199170,1,1943
Nynäsvägen,1.0,33, Gamla Enskede,2350000,2019,1995000,1,1929
Sockenvägen,2.0,49, Enskede,2620000,2019,2495238,1,1929
Wahlbergsgatan,2.0,28, Entréplan,2305000,2019,1750189,1,1929
Helgalunden,1.0,31, Södermalm,3100000,2019,2495974,1,1929
Rapsgatan,2.0,43, Södermalm,3350000,2019,2993744,1,1929
Blekingegatan,2.0,45, Södermalm,3110000,2018,2890334,1,1929
Allhelgonagatan,2.0,58, Södermalm,4090000,2018,3990243,1,1929
Hammarby,2.0,58, Hammarby Sjöstad,3260000,2018,3395833,1,1929
Blekingegatan,2.0,45, Katarina,3350000,2018,2993744,1,1929
Virkesvägen,5.0,105, Hammarby Sjöstad,8500000,2019,6495000,5,2018
Peter,1.5,48, Södermalm,3475000,2019,3193933,5,2018
Siargatan,2.0,62, Södermalm,4290000,2019,3789752,5,2018
Sibeliusgången,3.0,76, Rinkeby-Kista,1995000,2019,1995000,5,2018
Storsvängen,180.0,32, Mälarhöjden,9950000,2019,8947841,5,2018
Tranebergsvägen,2.0,53, Bromma,3330000,2019,2895652,5,2018
Ada,2.5,63, Fruängen,3100000,2019,2850000,5,2011
Jakobsdalsvägen,5.0,99, Aspudden,6150000,2019,5176767,5,2011
Rindögatan,3.0,74, Gärdet,5200000,2019,5496828,5,2011
Sandfjärdsgatan,3.5,76, Enskede-Årsta-Vantör,2900000,2019,2495697,5,2011
Hammarby,2.0,46, Hammarby Sjöstad,3400000,2019,3195488,5,2011
Strålgatan,1.5,43, Lilla Essingen,3400000,2019,2995594,5,2011
Alpvägen,1.0,24, Bromma,2050000,2019,1595330,5,2011
Kungsklippan,2.0,31, Kungsholmen,3230000,2019,2395000,1,1934
Fyrverkarbacken,1.0,43, Kungsholmen,3025000,2019,2900287,1,1934
Gambrinusgatan,2.0,41, Kungsholmen,3470000,2019,3195211,1,1934
Karlbergsvägen,2.0,63, Vasastan,5900000,2019,5349048,1,1934
Hälsingegatan,2.0,34, Vasastan,4075000,2019,3196078,1,1934
Folkskolegatan,2.0,38, Södermalm,4310000,2019,3475806,1,1934
Bondegatan,2.0,42, Södermalm,3650000,2018,3496168,1,1934
Sankt,1.0,23, Kungsholmen,2550000,2018,1995305,1,1934
Alströmergatan,1.0,20, Kungsholmen,2530000,2018,2395833,1,1934
Midsommarvägen,2.0,44, Hägersten-Liljeholmen,3100000,2018,2795311,1,1934
Sankt,1.0,23, Kungsholmen,2460000,2018,1995133,1,1934
Götgatan,1.0,42, Södermalm,3500000,2018,3196347,1,1934
Elias,2.0,59, Bromma,2655000,2018,2495300,1,1934
Heleneborgsgatan,1.0,29, Södermalm,3175000,2018,2794894,1,1934
Körsbärsvägen,2.0,36, Norra Djurgården,3130000,2018,2794642,1,1934
Sankt,2.0,30, Kungsholmen,2770000,2018,2900523,1,1934
Tellusborgsvägen,2.0,44, Hägersten-Liljeholmen,3225000,2018,2794627,1,1934
Blekingegatan,3.0,74, Södermalm,5800000,2018,5550239,1,1934
Erik,2.0,35, Gärdet,3600000,2018,3095442,1,1934
Sankt,2.0,30, Stadshagen,2880000,2018,2495667,1,1934
Polhemsgatan,2.0,39, Kungsholmen,3720000,2018,3195876,1,1934
Västmannagatan,2.0,42, Vasastan,4600000,2018,3795379,1,1934
Sankt,1.0,23, Kungsholmen,2220000,2019,1994609,1,1934
Tjustgatan,2.0,42, Södermalm,3700000,2018,3195164,1,1934
Garvargatan,2.0,41, Kungsholmen,3830000,2018,3494525,1,1934
Blekingegatan,1.0,35, Södermalm,2875000,2019,2694470,1,1934
Vadmalsvägen,2.0,41, Bromma,1925000,2015,1849183,1,1934
Karlbergsvägen,3.0,90, Vasastan,7750000,2015,6501677,1,1934
Döbelnsgatan,1.0,35, Vasastan,3000000,2015,2595155,1,1934
Linnégatan,2.0,47, Östermalm,4425000,2015,3750000,1,1898
Riddargatan,2.5,70, Östermalm,6500000,2015,5952380,1,1898
Engelbrektsgatan,3.0,84, Östermalm,7500000,2015,5947660,1,1898
Rindögatan,1.0,30, Gärdet,2650000,2015,2349290,1,1898
Smedsbacksgatan,1.0,32, Gärdet,2350000,2015,2200374,1,1898
Västmannagatan,2.0,72, Vasastan,6200000,2015,5448154,1,1898
Skeppargatan,2.0,42, Östermalm,4200000,2015,3750000,4,1940
Idungatan,4.0,79, Vasastan,4250000,2015,4150390,4,1940
Völundsgatan,1.0,29, Vasastan,3000000,2015,2450980,4,1940
Hagagatan,3.0,84, Vasastan,7900000,2015,6649831,4,1940
Skeppargatan,2.0,67, Östermalm,6460000,2015,5948434,4,1940
Tulegatan,2.5,77, Vasastan,7090000,2015,6451319,4,1940
Markvardsgatan,2.0,61, Vasastan,5450000,2015,5450000,4,1940
Västmannagatan,2.0,72, Vasastan,5775000,2015,5448113,4,1940
Riddargatan,2.5,70, Östermalm,6500000,2016,6250000,4,1940
Sankt,2.5,63, Kungsholmen,7000000,2016,6951340,4,1940
Folkungagatan,1.5,42, Södermalm,3300000,2019,3400000,5,1975
Skeppargatan,3.0,90, Östermalm,8400000,2016,7947019,5,1975
Wittstocksgatan,3.0,58, Östermalm,5800000,2016,4948805,5,1975
Tegnérgatan,1.5,37, Vasastan,3400000,2016,2800658,5,1975
Östermalmsgatan,4.0,169, Östermalm,15900000,2016,15497076,5,1975
Tavastgatan,3.0,110, Södermalm,9500000,2016,7949790,5,1975
Kronobergsgatan,3.0,105, Kungsholmen,9350000,2016,9453993,5,1975
Styrmansgatan,3.0,76, Östermalm,7225000,2016,7448453,5,1975
Grevgatan,2.0,32, Östermalm,3200000,2016,2849510,5,1975
Grevgatan,5.0,143, Östermalm,13350000,2016,12750716,5,1975
Torstenssonsgatan,3.0,117, Östermalm,13500000,2016,12747875,5,1975
Karlbergsvägen,3.0,62, Vasastan,6500000,2016,5952380,5,1975
Torstenssonsgatan,4.0,118, Östermalm,11600000,2016,10953729,5,1975
Skeppargatan,2.0,63, Östermalm,7200000,2016,5950413,5,1975
Linnégatan,1.0,30, Östermalm,2900000,2016,2950152,5,1975
Östermalmsgatan,5.0,168, Östermalm,17500000,2017,18004115,5,1975
Sibyllegatan,2.0,56, Östermalm,5450000,2017,5450000,1,1888
Grindsgatan,1.5,42, Södermalm,3450000,2018,2994791,1,1888
Bergsunds,2.0,39, Högalid,3250000,2018,3149224,1,1888
Ringvägen,4.0,97, Sofia,7150000,2018,6294014,1,1888
Brännkyrkagatan,2.0,51, Maria,4535000,2018,4149130,1,1888
Högalidsgatan,1.0,31, Högalid,2500000,2018,2195000,3,1930
Bohusgatan,4.0,87, Sofia,5460000,2018,5449101,3,1930
Magnus,4.0,86, Maria,4995000,2018,4995000,3,1930
Kvarngatan,4.5,134, Maria,10000000,2019,10504201,3,1930
Wollmar,2.0,39, Högalid,3130000,2019,2895467,3,1930
Hornsgatan,3.5,108, Högalid,8150000,2019,8150000,3,1930
Maria,3.0,73, Högalid,5600000,2019,5293005,3,1930
Maria,3.0,84, Södermalm,7150000,2019,6751652,3,1930
Götgatan,1.0,24, Katarina,2810000,2019,2349498,3,1930
Hornsgatan,2.0,67, Södermalm,5300000,2019,4895000,5,1906
Möregatan,1.0,24, Södermalm,2675000,2019,2294168,5,1906
Lindvallsplan,2.0,59, Södermalm,4400000,2019,4494382,5,1906
Lundagatan,2.0,37, Högalid,3300000,2019,2994555,5,1906
Möregatan,1.0,35, Södermalm,3140000,2019,2695278,5,1906
Björngårdsgatan,3.0,64, Södermalm,5875000,2019,5148992,5,1906
Helgalunden,3.0,75, Södermalm,5250000,2019,5250000,5,1906
Hökmossevägen,2.0,40, Hökmossen,2260000,2019,1995000,3,1944
Valutavägen,3.0,74, Hägerstensåsen,4060000,2019,3596102,3,1944
Tunnlandsvägen,2.0,47, Bromma,2850000,2019,2495621,3,1944
Kungsklippan,1.0,31, Kungsholmen,3475000,2019,2795655,3,1944
Stopvägen,2.0,65, Bromma,3000000,2019,2695417,3,1944
Creutzgatan,2.0,40, Kungsholmen,3700000,2018,3195164,3,1944
Creutzgatan,1.0,37, Kungsholmen,3250000,2018,2794496,3,1944
Sankt,2.0,38, Kungsholmen,3525000,2018,3395953,3,1944
Inedalsgatan,1.0,37, Kungsholmen,3070000,2018,2495934,3,1944
Kungsbro,1.0,24, Kungsholmen,2550000,2018,2145000,2,1935
Fleminggatan,3.0,87, Kungsholmen,6650000,2018,6494140,2,1935
Kungsholmsgatan,2.0,39, Kungsholmen,4020000,2019,2995529,2,1935
Heleneborgsgatan,2.0,57, Högalid,4380000,2018,3996350,2,1935
Spannvägen,2.0,49, Abrahamsberg,3190000,2018,2694256,2,1935
Fruängstorget,1.0,32, Fruängen,2310000,2019,1994818,2,1935
Blekegatan,3.0,79, Liljeholmskajen,4800000,2018,4892966,2,1935
Bråvallagatan,2.0,60, Birkastan,5000000,2019,5102040,2,1935
Fridhemsgatan,3.5,120, Kungsholmen,9100000,2019,9090909,2,1935
Luntmakargatan,1.0,33, Norrmalm,3325000,2019,2750206,2,1935
Tångvägen,3.0,56, Hägersten-Liljeholmen,3050000,2018,2495908,2,1935
Hornsgatan,3.5,97, Södermalm,7050000,2018,7050000,2,1935
Söderberga,2.0,58, Söderberga Allé,1890000,2019,1495253,2,1935
Tellusborgsvägen,1.0,43, Telefonplan,2570000,2018,1995341,2,1935
Klubbacken,3.0,62, Mälarhöjden,4350000,2017,4350000,2,1935
Åsögatan,2.0,48, Södermalm,3800000,2018,3499079,2,1935
Förskottsvägen,2.0,55, Hägerstensåsen,3000000,2018,2495840,2,1935
Johan,1.0,38, Ängby Park,2260000,2018,1994704,2,1935
Wollmar,3.0,62, Södermalm,6050000,2017,6001984,2,1935
Skebokvarnsvägen,3.0,74, Högdalen,2550000,2018,2550000,2,1935
Delägargatan,5.0,105, Enskede Gård,9300000,2018,7848101,2,1935
Värmlandsvägen,4.0,83, Farsta,4100000,2018,3996101,2,1935
Frödingsvägen,2.0,34, Kungsholmen,3000000,2017,2795899,2,1935
Malmgårdsvägen,3.0,84, Södermalm,8550000,2017,7786885,2,1935
Lidnersplan,1.5,32, Kungsholmen,2750000,2018,2495462,2,1935
Spannvägen,3.0,50, Abrahamsberg,2610000,2018,2495219,2,1935
Essingestråket,1.0,32, Stora Essingen,2290000,2018,1975841,2,1935
Bergsgatan,3.0,67, Kungsholmen,6030000,2019,5496809,2,1935
Rindögatan,2.0,54, Gärdet,4650000,2019,3994845,2,1935
Liljeholmsvägen,3.0,80, Liljeholmen,4800000,2018,3993344,2,1935
Skånegatan,1.0,28, Södermalm,2800000,2018,2495543,2,1935
Sandfjärdsgatan,3.0,77, Årsta,3500000,2017,3150315,2,1935
Fågelsångsvägen,2.0,58, Gröndal,3850000,2019,3649289,2,1935
Vintrosagatan,2.0,57, Hagsätra,2225000,2018,1849542,2,1935
Timmermansgatan,2.0,60, Södermalm,5000000,2018,4975124,2,1935
Henriksdalsallén,2.0,56, Hammarby Sjöstad,3675000,2019,3493346,2,1935
Gräsholmsvägen,3.0,68, Skärholmen,2500000,2017,2395000,2,2007
Atlasgatan,1.0,43, Vasastan,3350000,2018,3294001,2,2007
Långholmsgatan,2.0,58, Södermalm,4725000,2019,4148375,2,2007
Fyrverkarbacken,1.5,43, Kungsholmen,3050000,2017,3150826,2,2007
Långholmsgatan,3.5,98, Södermalm,7550000,2018,7497517,2,2007
Långholmsgatan,3.0,83, Södermalm,4440000,2018,3996399,2,2007
Ulvsundavägen,2.0,47, Ulvsunda,2600000,2018,2395000,2,1928
Kristinebergs,5.0,102, Kungsholmen,9550000,2019,8496441,2,1928
Gyllenborgsgatan,2.0,40, Kungsholmen,3600000,2018,2990033,2,1928
Liljeholmsgränd,3.0,73, Liljeholmen,4980000,2019,4494584,2,1928
Essingestråket,2.0,45, Kungsholmen,2780000,2019,2793969,2,1928
Artemisgatan,2.0,59, Hjorthagen,3920000,2018,3694627,2,1928
Brännkyrkagatan,1.0,40, Södermalm,3700000,2019,2950558,2,1928
Tunnlandsvägen,2.0,52, Bromma,3050000,2018,2694346,2,1928
Britadalsvägen,5.0,100, Bromma,6600000,2018,5994550,2,1928
Katarina,2.0,44, Södermalm,3600000,2017,3495145,2,1928
Högbergsgatan,3.0,103, Södermalm,8600000,2018,7992565,2,1928
Besmansvägen,2.0,41, Abrahamsberg,2495000,2018,2495000,2,1928
Vintrosagatan,4.0,90, Hagsätra,2520000,2019,1995000,8,1959
Lundagatan,1.0,28, Södermalm,2550000,2018,2194492,8,1959
Hallandsgatan,2.0,33, Södermalm,3120000,2018,2595673,8,1959
Värtavägen,2.0,40, Gärdet,3600000,2018,3673469,8,1959
Lindhagensgatan,3.0,61, Hornsbergs Strand,5110000,2018,4494283,8,1959
Heleneborgsgatan,1.0,24, Södermalm,2650000,2019,2294372,8,1959
Ringvägen,3.0,101, Södermalm,7450000,2019,6748188,8,1959
Solberga,3.0,78, Älvsjö,3100000,2019,2894491,8,1959
Storgatan,2.0,39, Östermalm,4650000,2018,3895000,1,1879
Käglestigen,2.0,58, Traneberg,3150000,2019,2974504,1,1879
Kristinebergsvägen,1.0,42, Kungsholmen,3500000,2017,2994011,1,1879
Ringvägen,5.0,167, Södermalm,14000000,2018,13500482,1,1879
Vulcanusgatan,1.0,34, Vasastan,3200000,2019,2949308,1,1879
Solberga,4.0,88, Älvsjö,3860000,2019,3249158,1,1879
Hornsbergs,1.0,29, Hornsbergs Strand,2600000,2018,2249134,1,1879
Nynäsvägen,2.0,41, Enskede,2850000,2017,2495621,1,1879
Hökens,2.0,53, Södermalm,4900000,2018,4495412,1,1879
Valutavägen,3.0,74, Hägerstensåsen,3625000,2018,3295454,1,1879
Alpvägen,4.0,89, Bromma,4700000,2017,4695304,1,1879
Kungsgatan,3.0,81, Kungsholmen,7760000,2018,7252336,1,1879
Dartanjangs,4.0,108, Bromma,4650000,2018,4497098,1,1879
Svartensgatan,2.0,58, Södermalm,5250000,2018,4976303,1,1879
Vån,2.0,55, Bromma,3600000,2018,3750000,1,1879
Lundagatan,1.0,38, Södermalm,3120000,2018,2994241,1,1879
Dartanjangs,2.0,53, Bromma,2750000,2018,2750000,1,1879
Västmannagatan,4.0,105, Vasastan,9300000,2017,9489795,1,1879
Skogvaktargatan,2.0,52, Hjorthagen,3940000,2018,3594890,1,1879
Gimmerstavägen,3.5,66, Älvsjö Örby Slott,3000000,2018,2994011,1,1879
Anders,2.0,40, Reimersholme,3150000,2018,2694610,1,1879
Lilla,3.0,86, Kungsholmen,6720000,2018,6148215,1,1879
Hundlokegränd,2.0,44, Hässelby,2095000,2017,2095000,1,1879
Hanna,2.0,63, Fruängen-Hägersten,2370000,2017,1994949,1,1879
Beckomberga,3.0,70, Bromma,3230000,2018,2996289,1,1879
Granbacken,1.0,25, Ulvsunda,1880000,2017,1695220,1,1879
Hägerstensvägen,3.0,71, Hägersten,5600000,2018,5095541,1,1879
Västmannagatan,3.0,63, Vasastan,5450000,2017,5647668,1,1879
Erik,2.5,49, Östermalm,4500000,2017,3996447,1,1879
Vanadisplan,1.0,35, Vasastan,3230000,2018,2990740,1,1879
Vitalisvägen,2.0,49, Fredhäll,3530000,2018,3148974,1,1879
Kungsbro,1.5,41, Kungsholmen,3500000,2018,3295000,4,1934
Tranebergsvägen,2.0,44, Traneberg,2870000,2018,2495652,4,1934
Skeppargatan,2.0,38, Gärdet,3535000,2018,2995762,4,1934
Askängsbacken,3.0,77, Bromma,3650000,2018,3596059,4,1934
Alströmergatan,1.0,31, Kungsholmen,3000000,2018,2595155,4,1934
Folkparksvägen,3.5,92, Älvsjö Solberga,3800000,2018,3595080,4,1934
Luntmakargatan,3.0,77, Vasastan,7970000,2018,7497648,4,1934
Tappvägen,3.0,64, Bromma,3300000,2018,3251231,4,1934
Suddagummans,3.0,84, Bromma,3495000,2018,3495000,4,1934
Tappvägen,3.0,87, Bromma,4075000,2018,3895793,4,1934
Brännkyrkagatan,1.5,35, Södermalm,3200000,2017,2949308,4,1934
Kampementsgatan,3.0,85, Övre Gärdet,5750000,2018,5796370,4,1934
Svarvargatan,2.0,38, Kungsholmen,3100000,2018,2495974,4,1934
Tomtebogatan,2.0,42, Birkastan,3900000,2018,3750000,4,1934
Jungfrugatan,2.0,41, Gärdet,4175000,2018,3596037,4,1934
Götalandsvägen,3.5,83, Älvsjö Centrum,3850000,2018,3493647,4,1934
Abiskovägen,3.0,73, Vällingby Centrum,2470000,2018,2395732,4,1934
Klövjestigen,7.0,192, Spånga,6660000,2018,6497560,4,1934
Grusåsgränd,4.0,82, Enskededalen,3600000,2018,2995008,4,1934
Söderberga,2.0,54, Bromma Söderberga Allé,2005000,2018,1750000,1,1999
Ståltrådsvägen,2.0,53, Bromma,2650000,2018,2396021,1,1999
Essinge,1.5,34, Kungsholmen,2670000,2018,2449541,1,1999
Essinge,3.0,73, Lilla Essingen Kungsholmen,4650000,2018,4701718,1,1999
Porlabacken,4.0,97, Hagsätra,2200000,2018,1994560,1,1999
Dukvägen,1.5,39, Bromma,2405000,2017,1994195,1,1999
Roslagsgatan,2.0,46, Vasastan,3715000,2018,3494825,1,1999
Medsolsbacken,3.0,79, Hässelby Strand,2800000,2018,2350965,1,1999
Kungsholms,2.0,55, Kungsholmen,4550000,2018,3994732,1,1999
Tranebergsvägen,2.0,54, Traneberg,2950000,2018,2894995,1,1999
Torsgatan,2.0,43, Röda Bergen,3450000,2018,3495440,1,1999
Roslagsgatan,4.0,103, Vasastan,8300000,2018,7497741,1,1999
Sockerbruksgränd,2.0,60, Södermalm,4200000,2018,4200000,1,1999
Adolf,2.5,75, Centrum,6320000,2018,6251236,1,1999
Ölandsgatan,2.0,44, Södermalm,3875000,2018,2994590,1,1999
Johannesfredsvägen,2.0,60, Johannesfred,2580000,2017,2195744,1,1999
Hasselquistvägen,2.0,43, Hammarbyhöjden,2550000,2018,2295229,1,1999
Torsgatan,1.0,25, Vasastan,2600000,2018,2294792,1,1999
Valborgsmässovägen,2.0,51, Midsommarkransen,2975000,2018,2694746,1,1999
Kvarnbacksvägen,3.0,73, Bromma,3400000,2018,2795000,3,1941
Hökmossevägen,3.0,51, Hökmossen,2705000,2018,2195616,3,1941
Kinnekullevägen,2.0,38, Traneberg,2850000,2018,2495621,3,1941
Strömkarlsvägen,2.0,44, Bromma,3100000,2017,3195876,3,1941
Bjursätragatan,4.0,78, Bandhagen,2625000,2017,1994680,3,1941
Tomtebogatan,3.0,83, Vasastan,5550000,2018,5692307,3,1941
Gubbkärrsvägen,4.0,98, Bromma,4350000,2018,4493801,3,1941
